Date,Region,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Days on Market MoM,Days on Market YoY
2018-01-31,Snoqualmie,659,22,29,15,7,-1,4
2018-01-31,Bainbridge Island,828,29,31,51,21,-24,-62
2018-01-31,Federal Way,343,88,90,75,11,-6,-44
2018-01-31,Kenmore,693,20,28,9,8,-12,0
2018-01-31,Seattle,527,2837,3447,2485,8,-8,-4
2018-01-31,Everett,376,198,207,98,7,-13,-10
2018-01-31,Kent,403,138,145,110,13,-12,-16
2018-01-31,Seattle,695,641,805,514,7,-5,-1
2018-01-31,Sammamish,885,67,105,80,7,-4,-2
2018-01-31,Auburn,395,115,113,103,19,-13,-16
2018-01-31,Kirkland,860,107,115,78,8,-2,2
2018-01-31,North Bend,617,21,26,17,9,-14,-4
2018-01-31,Issaquah,698,62,109,60,7,-9,0
2018-01-31,Newcastle,880,13,18,9,9,-2,-38
2018-01-31,SeaTac,360,25,22,23,6,-1,-49
2018-02-28,Mountlake Terrace,445,26,25,6,6,-1,0
2018-02-28,Bothell,703,181,243,113,6,0,-2
2018-02-28,Federal Way,375,107,131,97,7,-4,-9
2018-02-28,Edmonds,540,83,115,68,7,0,0
2018-02-28,Redmond,755,86,143,64,6,0,0
2018-02-28,Olympia,320,196,224,222,11,-14,-15
2018-02-28,SeaTac,360,20,26,20,6,0,-6
2018-02-28,Renton,451,128,255,132,6,-1,-3
2018-02-28,Shoreline,649,59,74,37,7,-1,0
2018-02-28,Seattle,710,892,1229,653,7,0,-1
2018-02-28,Kirkland,755,115,209,113,7,-1,1
2018-02-28,Bellevue,935,150,277,145,7,1,1
2018-02-28,Des Moines,413,37,56,48,10,-1,-8
2018-02-28,Marysville,381,94,124,66,8,-14,-2
2018-02-28,Bainbridge Island,838,42,56,50,22,1,11
2018-02-28,Lynnwood,514,164,172,81,7,-4,-1
2018-02-28,Seattle,560,3750,5174,3047,7,-1,-1
2018-02-28,Kent,419,137,188,115,7,-6,-6
2018-02-28,Snoqualmie,822,42,41,17,7,0,2
2018-02-28,Issaquah,745,118,154,72,6,-1,0
2018-02-28,Woodinville,897,57,78,63,7,-5,1
2018-02-28,Newcastle,835,22,20,7,8,-1,1
2018-02-28,Everett,406,237,290,125,7,0,-2
2018-02-28,Lake Forest Park,702,24,24,5,7,-1,-6
2018-02-28,Puyallup,356,231,291,251,13,-6,-23
2018-02-28,Auburn,400,139,192,125,6,-13,-14
2018-02-28,Mill Creek,620,32,42,14,6,1,-1
2018-02-28,Tacoma,299,448,537,384,11,-8,-4
2018-02-28,Lakewood,307,66,65,72,32,6,15
2018-02-28,Kenmore,615,43,39,14,6,-2,-3
2018-02-28,North Bend,559,32,37,23,6,-3,-1
2018-02-28,Brier,825,7,5,4,8,0,0
2018-02-28,DuPont,320,25,40,17,5,-3,-17
2018-02-28,Mukilteo,628,26,40,19,10,-1,1
2018-02-28,Burien,468,52,71,46,8,-1,-3
2018-02-28,Sammamish,975,97,156,102,7,0,1
2018-02-28,Tukwila,352,19,38,26,8,-11,-8
2018-02-28,Mercer Island,1500,35,55,50,8,0,0
2018-03-31,Mountlake Terrace,477,24,35,9,6,0,-1
2018-03-31,Tacoma,295,486,562,399,7,-4,0
2018-03-31,Puyallup,343,204,335,307,7,-6,-3
2018-03-31,Bothell,680,208,239,151,6,0,0
2018-03-31,Bainbridge Island,815,39,69,71,9,-13,-4
2018-03-31,Mercer Island,1540,42,36,49,7,-1,0
2018-03-31,Auburn,390,167,217,150,7,1,-2
2018-03-31,Redmond,849,115,136,74,6,0,0
2018-03-31,Marysville,367,115,140,80,6,-2,-3
2018-03-31,Des Moines,400,37,62,55,7,-3,-4
2018-03-31,Mill Creek,610,35,38,14,7,1,1
2018-03-31,Seattle,740,995,1217,816,7,0,0
2018-03-31,Burien,505,64,79,64,8,0,0
2018-03-31,Kenmore,682,34,44,24,6,0,0
2018-03-31,Issaquah,770,125,149,95,6,0,0
2018-03-31,SeaTac,379,26,28,19,7,1,0
2018-03-31,Snoqualmie,777,44,43,22,7,0,2
2018-03-31,North Bend,700,21,28,25,7,1,1
2018-03-31,Brier,570,3,9,5,5,-3,-8
2018-03-31,Kent,420,148,214,172,7,0,1
2018-03-31,Seattle,580,4161,5353,3836,7,0,0
2018-03-31,DuPont,342,22,29,12,6,1,2
2018-03-31,Renton,500,188,238,173,6,0,-1
2018-03-31,Olympia,301,195,251,244,10,-1,-6
2018-03-31,Kirkland,827,166,239,154,6,-1,0
2018-03-31,Bellevue,894,209,263,184,7,0,1
2018-03-31,Sammamish,943,112,152,132,7,0,0
2018-03-31,Shoreline,643,55,79,42,7,0,0
2018-03-31,Everett,410,239,288,169,6,-1,-1
2018-03-31,Tukwila,400,28,30,32,8,0,-4
2018-03-31,Edmonds,650,88,118,79,7,0,0
2018-03-31,Lakewood,268,64,80,81,12,-20,-4
2018-03-31,Federal Way,370,107,142,113,7,0,0
2018-03-31,Lake Forest Park,743,22,25,11,7,0,0
2018-03-31,Lynnwood,535,147,174,98,6,-1,-1
2018-03-31,Mukilteo,515,29,50,42,6,-4,-1
2018-03-31,Newcastle,745,23,21,15,6,-2,1
2018-03-31,Woodinville,855,56,73,74,7,0,1
2018-04-30,Mercer Island,1532,39,59,64,8,1,0
2018-04-30,Mill Creek,638,32,54,32,6,-1,0
2018-04-30,Brier,605,7,13,9,5,0,-2
2018-04-30,Redmond,865,126,206,111,6,0,0
2018-04-30,Olympia,335,206,342,339,8,-2,-2
2018-04-30,SeaTac,342,25,45,30,9,2,3
2018-04-30,North Bend,709,34,56,38,7,0,-3
2018-04-30,Kent,416,174,292,242,6,-1,-1
2018-04-30,Sammamish,956,115,210,179,6,-1,-1
2018-04-30,Newcastle,899,17,34,16,11,5,4
2018-04-30,Tacoma,305,575,681,484,6,-1,-2
2018-04-30,Burien,465,70,99,76,9,1,2
2018-04-30,Lakewood,333,73,122,122,6,-6,-7
2018-04-30,Everett,416,277,358,227,6,0,0
2018-04-30,Issaquah,806,127,213,157,7,1,0
2018-04-30,Renton,492,198,348,263,6,0,0
2018-04-30,Mukilteo,595,35,49,38,6,0,-3
2018-04-30,DuPont,359,31,47,26,4,-2,-1
2018-04-30,Seattle,585,4771,6909,5241,7,0,0
2018-04-30,Puyallup,355,273,426,424,8,1,-2
2018-04-30,Lynnwood,517,165,221,136,7,1,0
2018-04-30,Bothell,721,237,335,243,7,1,0
2018-04-30,Bainbridge Island,823,60,90,96,7,-2,-4
2018-04-30,Lake Forest Park,729,27,31,15,7,0,-1
2018-04-30,Tukwila,410,29,46,44,8,0,-3
2018-04-30,Federal Way,382,134,188,151,7,0,-1
2018-04-30,Marysville,377,136,165,104,7,1,1
2018-04-30,Shoreline,638,72,95,59,7,0,0
2018-04-30,Des Moines,367,50,71,77,10,3,3
2018-04-30,Bellevue,908,218,322,243,6,-1,-1
2018-04-30,Seattle,746,1138,1492,1049,7,0,0
2018-04-30,Kirkland,850,200,258,174,7,1,0
2018-04-30,Auburn,390,185,254,193,6,-1,-1
2018-04-30,Kenmore,688,33,69,43,6,0,-3
2018-04-30,Snoqualmie,780,37,58,40,9,2,4
2018-04-30,Woodinville,870,83,120,81,8,1,1
2018-04-30,Mountlake Terrace,440,31,54,15,6,0,-1
2018-04-30,Edmonds,638,111,171,129,7,0,0
2018-05-31,Everett,400,285,293,259,7,1,0
2018-05-31,Seattle,583,5032,6310,6487,7,0,0
2018-05-31,Lakewood,292,84,101,143,9,3,-1
2018-05-31,Edmonds,590,115,144,132,7,0,0
2018-05-31,Lake Forest Park,733,24,32,17,9,2,0
2018-05-31,Marysville,390,126,178,140,8,1,1
2018-05-31,Issaquah,800,146,171,189,7,0,1
2018-05-31,DuPont,341,30,44,22,4,0,-2
2018-05-31,Lynnwood,540,215,207,192,7,0,0
2018-05-31,Kent,427,203,248,289,7,1,1
2018-05-31,Woodinville,870,98,101,104,8,0,1
2018-05-31,Seattle,725,1108,1485,1342,7,0,0
2018-05-31,Shoreline,627,73,113,92,8,1,1
2018-05-31,Des Moines,415,45,68,101,9,-1,2
2018-05-31,Brier,911,8,13,9,13,8,5
2018-05-31,Kirkland,810,210,227,218,7,0,0
2018-05-31,Snoqualmie,745,48,66,61,7,-2,2
2018-05-31,Renton,485,226,293,327,7,1,1
2018-05-31,Redmond,848,137,172,147,7,1,1
2018-05-31,SeaTac,375,30,40,50,8,-1,0
2018-05-31,Sammamish,959,152,183,223,7,1,1
2018-05-31,Mercer Island,1646,38,59,75,8,0,1
2018-05-31,Burien,476,77,89,96,7,-2,-1
2018-05-31,Federal Way,375,121,187,184,7,0,-1
2018-05-31,Tacoma,310,568,622,582,7,1,-1
2018-05-31,Kenmore,758,41,31,42,8,2,2
2018-05-31,Tukwila,454,28,37,52,10,2,-2
2018-05-31,Auburn,408,192,243,263,7,1,-2
2018-05-31,Bellevue,1000,243,303,304,7,1,0
2018-05-31,Olympia,331,250,296,378,8,0,-1
2018-05-31,Newcastle,850,23,26,29,7,-4,-1
2018-05-31,Mountlake Terrace,436,46,40,20,7,1,0
2018-05-31,Mukilteo,560,36,37,46,8,2,-8
2018-05-31,Bothell,660,240,297,315,7,0,0
2018-05-31,North Bend,565,36,37,34,6,-1,-1
2018-05-31,Bainbridge Island,805,64,74,110,10,3,-1
2018-05-31,Puyallup,355,331,315,466,7,-1,-3
2018-05-31,Mill Creek,610,41,53,45,7,1,-4
2018-06-30,Bothell,678,207,252,323,10,3,3
2018-06-30,SeaTac,369,26,37,56,19,11,12
2018-06-30,Woodinville,800,71,74,111,14,6,7
2018-06-30,Tukwila,396,33,36,56,16,6,8
2018-06-30,Seattle,575,4746,5522,7326,9,2,1
2018-06-30,Auburn,400,184,203,302,10,3,-1
2018-06-30,Burien,479,60,72,107,10,3,3
2018-06-30,Federal Way,359,152,183,226,9,2,-1
2018-06-30,Mercer Island,1615,36,45,84,8,0,-9
2018-06-30,DuPont,352,50,27,25,6,2,0
2018-06-30,Lakewood,313,72,92,145,14,5,-4
2018-06-30,Renton,498,207,283,386,9,2,2
2018-06-30,Snoqualmie,690,45,54,65,8,1,2
2018-06-30,Marysville,365,131,144,164,7,-1,-4
2018-06-30,Issaquah,738,120,156,218,8,1,2
2018-06-30,North Bend,615,34,47,52,5,-1,-3
2018-06-30,Redmond,903,140,160,165,7,0,0
2018-06-30,Bainbridge Island,955,50,56,92,20,10,-2
2018-06-30,Edmonds,568,146,122,130,8,1,-2
2018-06-30,Mukilteo,555,28,46,64,17,9,9
2018-06-30,Mountlake Terrace,451,34,46,37,8,1,1
2018-06-30,Kenmore,707,36,54,65,10,2,4
2018-06-30,Olympia,338,233,306,420,9,1,-1
2018-06-30,Kent,420,192,231,330,8,1,1
2018-06-30,Lake Forest Park,700,33,27,26,11,2,2
2018-06-30,Newcastle,875,15,35,41,13,6,1
2018-06-30,Des Moines,399,49,60,103,8,-1,-2
2018-06-30,Kirkland,799,188,182,241,9,2,3
2018-06-30,Tacoma,310,510,623,682,7,0,-2
2018-06-30,Everett,400,237,293,309,8,1,1
2018-06-30,Puyallup,358,252,280,461,12,5,0
2018-06-30,Seattle,723,1062,1230,1484,9,2,1
2018-06-30,Shoreline,613,72,102,126,10,2,3
2018-06-30,Sammamish,993,134,132,242,10,3,3
2018-06-30,Brier,635,14,6,10,10,-3,2
2018-06-30,Lynnwood,511,164,178,218,9,2,1
2018-06-30,Bellevue,905,198,233,346,8,1,1
2018-06-30,Mill Creek,580,41,41,37,8,1,0
2018-07-31,Mountlake Terrace,450,31,28,31,7,-1,0
2018-07-31,Renton,468,197,234,399,14,5,6
2018-07-31,Lake Forest Park,757,27,27,30,8,-3,0
2018-07-31,Kenmore,650,35,58,83,14,4,6
2018-07-31,SeaTac,379,31,34,58,13,-6,3
2018-07-31,Bainbridge Island,822,70,57,105,25,5,14
2018-07-31,Kirkland,828,136,206,278,9,0,2
2018-07-31,Edmonds,615,99,107,143,11,3,3
2018-07-31,Snoqualmie,675,49,33,63,13,5,5
2018-07-31,Tukwila,400,29,30,60,22,6,10
2018-07-31,Newcastle,653,22,30,48,8,-5,-3
2018-07-31,Redmond,895,130,161,208,8,1,1
2018-07-31,North Bend,700,27,40,71,8,3,-9
2018-07-31,Mukilteo,625,29,51,83,12,-5,-14
2018-07-31,Lynnwood,478,162,169,225,13,4,4
2018-07-31,Lakewood,317,83,102,159,19,5,2
2018-07-31,Marysville,365,122,174,191,11,4,1
2018-07-31,Puyallup,350,274,306,490,22,10,11
2018-07-31,Issaquah,850,137,152,248,12,4,4
2018-07-31,Mill Creek,547,40,38,41,9,1,-2
2018-07-31,Des Moines,441,54,61,111,22,14,11
2018-07-31,Tacoma,315,523,627,781,11,4,1
2018-07-31,Sammamish,972,109,128,260,15,5,7
2018-07-31,Burien,400,59,67,115,16,6,7
2018-07-31,Kent,410,179,211,377,10,2,1
2018-07-31,Bellevue,883,184,226,384,9,1,1
2018-07-31,Auburn,387,154,219,348,12,2,1
2018-07-31,Federal Way,370,159,180,272,12,3,4
2018-07-31,Olympia,334,272,295,451,11,2,-3
2018-07-31,Bothell,670,222,245,411,13,3,6
2018-07-31,DuPont,355,30,25,25,16,10,2
2018-07-31,Seattle,675,976,1119,1639,12,3,4
2018-07-31,Brier,750,4,14,14,28,18,16
2018-07-31,Woodinville,833,66,74,118,13,-1,-1
2018-07-31,Mercer Island,1488,39,38,91,19,11,10
2018-07-31,Everett,400,241,286,364,10,2,2
2018-07-31,Seattle,550,4470,5236,8229,12,3,4
2018-07-31,Shoreline,575,62,90,139,12,2,5
2018-08-31,Woodinville,807,59,73,134,20,7,7
2018-08-31,DuPont,374,21,16,14,17,1,-5
2018-08-31,Bainbridge Island,824,40,47,105,37,12,17
2018-08-31,Kent,425,143,171,368,18,8,6
2018-08-31,Puyallup,359,258,238,488,23,1,7
2018-08-31,Olympia,317,209,217,459,17,6,-1
2018-08-31,Redmond,805,104,146,225,15,7,9
2018-08-31,Kenmore,600,27,39,92,14,0,0
2018-08-31,North Bend,607,28,33,76,8,0,-1
2018-08-31,Bothell,649,168,210,439,20,7,12
2018-08-31,Kirkland,755,145,198,318,13,4,5
2018-08-31,Lakewood,319,70,76,158,16,-3,-5
2018-08-31,Mountlake Terrace,390,31,47,40,11,4,4
2018-08-31,Newcastle,700,12,21,52,26,18,13
2018-08-31,Marysville,380,129,104,176,16,5,4
2018-08-31,Tacoma,306,410,496,770,12,1,-1
2018-08-31,Sammamish,939,88,118,272,21,6,9
2018-08-31,Burien,455,45,64,119,18,2,7
2018-08-31,Seattle,699,711,1442,2113,16,4,8
2018-08-31,Auburn,388,130,151,331,17,5,3
2018-08-31,Federal Way,349,107,151,265,15,3,-2
2018-08-31,Mercer Island,1365,19,32,88,10,-9,2
2018-08-31,Seattle,545,3468,5030,9136,17,5,7
2018-08-31,Shoreline,578,52,98,165,21,9,13
2018-08-31,Brier,550,8,17,26,10,-18,2
2018-08-31,Tukwila,379,19,26,57,23,1,17
2018-08-31,Everett,394,208,250,407,15,5,0
2018-08-31,Mill Creek,550,27,43,51,17,8,8
2018-08-31,SeaTac,375,25,31,70,44,31,26
2018-08-31,Lake Forest Park,605,18,21,34,8,0,-3
2018-08-31,Des Moines,393,42,41,109,30,8,15
2018-08-31,Lynnwood,480,122,156,260,21,8,12
2018-08-31,Edmonds,583,82,120,177,10,-1,2
2018-08-31,Renton,490,160,209,443,17,3,4
2018-08-31,Mukilteo,528,31,38,83,25,13,7
2018-08-31,Snoqualmie,710,29,33,59,25,12,19
2018-08-31,Bellevue,873,144,257,448,13,4,4
2018-08-31,Issaquah,746,95,128,264,16,4,2
2018-09-30,Olympia,316,202,188,384,22,5,-2
2018-09-30,Woodinville,801,55,55,132,19,-1,5
2018-09-30,Des Moines,416,28,38,102,21,-9,9
2018-09-30,Seattle,699,847,1047,2038,14,-2,6
2018-09-30,SeaTac,328,19,31,67,32,-12,12
2018-09-30,Bothell,638,197,148,389,34,14,23
2018-09-30,Shoreline,558,65,68,144,14,-7,5
2018-09-30,Lynnwood,460,108,127,250,23,2,12
2018-09-30,Renton,459,159,157,386,27,10,18
2018-09-30,Puyallup,341,222,195,428,24,1,1
2018-09-30,Bellevue,855,153,195,409,16,3,8
2018-09-30,Mill Creek,580,33,35,54,19,2,10
2018-09-30,Everett,395,199,201,377,21,6,4
2018-09-30,Seattle,550,3762,3904,8518,21,4,11
2018-09-30,DuPont,330,33,20,9,20,3,-16
2018-09-30,Federal Way,356,132,108,221,21,6,1
2018-09-30,Auburn,368,146,134,317,20,3,-4
2018-09-30,Burien,392,46,53,113,23,5,14
2018-09-30,Tukwila,315,24,24,52,28,5,4
2018-09-30,Lake Forest Park,749,13,19,42,17,9,6
2018-09-30,Sammamish,1010,113,84,253,26,5,15
2018-09-30,Kenmore,650,26,25,75,34,20,24
2018-09-30,Kent,420,155,137,340,26,8,11
2018-09-30,Mercer Island,1585,23,28,75,19,9,5
2018-09-30,Tacoma,300,485,470,719,22,10,4
2018-09-30,Snoqualmie,688,39,13,38,18,-7,4
2018-09-30,Issaquah,760,88,78,231,24,8,16
2018-09-30,Kirkland,875,157,161,312,15,2,7
2018-09-30,Mukilteo,550,30,33,80,27,2,6
2018-09-30,Marysville,364,115,113,172,27,11,8
2018-09-30,Redmond,805,113,110,195,15,0,7
2018-09-30,Lakewood,316,70,67,138,29,13,5
2018-09-30,Newcastle,880,13,16,47,30,4,14
2018-09-30,North Bend,636,31,29,69,27,19,18
2018-09-30,Mountlake Terrace,430,29,26,33,11,0,5
2018-09-30,Bainbridge Island,965,42,33,90,26,-11,6
2018-09-30,Edmonds,593,77,80,160,16,6,9
2018-09-30,Brier,680,7,7,22,25,15,14
2018-10-31,DuPont,317,14,10,9,10,-10,0
2018-10-31,Newcastle,700,12,13,39,26,-4,17
2018-10-31,Shoreline,602,55,39,117,24,10,16
2018-10-31,Kirkland,800,109,82,260,22,7,13
2018-10-31,Everett,395,191,165,314,24,3,5
2018-10-31,Bainbridge Island,699,29,20,73,38,12,-2
2018-10-31,Seattle,550,3349,2637,7184,28,7,16
2018-10-31,Federal Way,358,128,88,187,33,12,8
2018-10-31,Seattle,680,748,683,1756,25,11,17
2018-10-31,Olympia,325,188,144,361,28,6,0
2018-10-31,Tukwila,415,21,18,44,28,0,18
2018-10-31,Lake Forest Park,727,22,5,25,17,0,9
2018-10-31,Kent,409,140,121,310,33,7,17
2018-10-31,Edmonds,552,70,53,126,29,13,14
2018-10-31,Renton,450,169,124,325,29,2,18
2018-10-31,Lakewood,292,68,66,130,28,-1,1
2018-10-31,Sammamish,924,68,44,197,40,14,30
