,Date,Region,pct_change
401,2018-07-31,Bothell,-1.179941002949858
402,2018-08-31,Bothell,-3.13432835820896
403,2018-09-30,Bothell,-1.6949152542372836
404,2018-10-31,Bothell,2.6645768025078453
405,2018-11-30,Bothell,0.0
406,2018-12-31,Bothell,1.526717557251911
407,2019-01-31,Bothell,3.759398496240607
408,2019-02-28,Bothell,-1.1594202898550732
409,2019-03-31,Bothell,0.8797653958944274
410,2019-04-30,Bothell,-4.796511627906974
411,2019-05-31,Bothell,-7.022900763358775
412,2019-06-30,Bothell,0.16420361247948545
413,2019-07-31,Bothell,5.737704918032782
414,2019-08-31,Bothell,1.0852713178294504
415,2019-09-30,Bothell,2.147239263803691
416,2019-10-31,Bothell,-9.759759759759756
417,2019-11-30,Bothell,7.154742096505817
418,2019-12-31,Bothell,-1.552795031055898
419,2020-01-31,Bothell,8.044164037854884
420,2020-02-29,Bothell,-5.985401459854012
421,2020-03-31,Bothell,5.590062111801242
422,2020-04-30,Bothell,-5.441176470588238
423,2020-05-31,Bothell,10.57542768273716
424,2020-06-30,Bothell,-2.390998593530236
425,2020-07-31,Bothell,-0.8645533141210415
426,2020-08-31,Bothell,1.744186046511631
427,2020-09-30,Bothell,7.14285714285714
428,2020-10-31,Bothell,-3.600000000000003
429,2020-11-30,Bothell,-0.6915629322268302
430,2020-12-31,Bothell,5.571030640668528
431,2021-01-31,Bothell,3.16622691292876
432,2012-02-29,Brier,-7.4074074074074066
433,2012-03-31,Brier,-44.99999999999999
434,2012-04-30,Brier,81.81818181818181
435,2012-05-31,Brier,-38.0
436,2012-06-30,Brier,0.0
437,2012-07-31,Brier,-8.064516129032262
438,2012-08-31,Brier,15.789473684210531
439,2012-09-30,Brier,-15.151515151515149
440,2012-10-31,Brier,21.42857142857142
441,2012-11-30,Brier,5.882352941176472
442,2012-12-31,Brier,-5.000000000000004
443,2013-01-31,Brier,2.3391812865497075
444,2013-02-28,Brier,-5.714285714285716
445,2013-03-31,Brier,-1.2121212121212088
446,2013-04-30,Brier,23.31288343558282
447,2013-05-31,Brier,-25.621890547263682
448,2013-06-30,Brier,33.77926421404682
449,2013-07-31,Brier,-31.499999999999993
450,2013-08-31,Brier,67.88321167883211
451,2013-09-30,Brier,-35.0
452,2013-10-31,Brier,20.06688963210703
453,2013-11-30,Brier,-12.256267409470755
454,2013-12-31,Brier,46.66666666666666
455,2014-01-31,Brier,-3.2467532467532423
456,2014-02-28,Brier,-1.5659955257270708
